Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,販売可能薬剤師数_男性,販売可能薬剤師数_答えたくない,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,電話番号_数字,時間外の電話番号_数字,住所_正規化,住所_都道府県除く,市区町村_推定,住所_残り,データ時点,データ出典_URL,データファイル_URL
2437,千葉県,ウエルシア薬局市川堀之内店,千葉県市川市堀之内３ー２５ー９,0473185081,2,3,,https://www.welcia-yakkyoku.co.jp/,月-金:9:00-20:00､土日祝:9:00-19:00(14:00-15:00を除く),有,08076761471,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2438,大阪府,なの花薬局茨木駅前店,大阪府茨木市舟木町２－７－１Ｂ,0726368060,,1,,nanohana-ph.jp/shop/kinki/osaka/ibaraki/ibarakiekimae.php,月･火･水･金:9:00-18:00､木:9:00-17:00､土:9:00-13:00,,,個室,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2439,大阪府,まい薬局,大阪府豊中市玉井町１ー３ー１９,0668550924,2,,,https://may-pharmacy.jp/,月-水･金:9:00-18:30､木･土:9:00-13:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2440,東京都,ウエルシア薬局千代田御茶ノ水店,東京都千代田区外神田２－２－１５１階,0352567636,,1,,https://www.welcia-yakkyoku.co.jp/,月-金:10:00-14:00､15:00-19:00,,,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2441,大阪府,ウエルシア薬局泉佐野大宮店,大阪府泉佐野市大宮町６ー８,0724581530,5,,,https://www.welcia-yakkyoku.co.jp/,月･火･木･金:8:30-19:00､水:8:30-16:30､土:8:30-13:00,有,0724581530,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2442,栃木県,ウエルシア薬局宇都宮鶴田町店,栃木県宇都宮市鶴田町１８９－１,0286899519,,1,,https://www.welcia-yakkyoku.co.jp/,月-金10:00-14:0015:00-18:30,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2444,神奈川県,ユニスマイル薬局長者町店,神奈川県横浜市中区長者町１－３－７,0452517117,1,,,https://unismile.co.jp/shop/chojamachi/,月-水･金:9:00-19:00､木:9:00-17:00､土:9:00-16:00,有,0452517117,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2445,愛知県,アリーナ薬局,愛知県瀬戸市矢形町１８２番地２,0561871100,1,,,http://arena-p.com,月･水･金9:00-19:30火･木9:00-17:00土9:00-12:00,,,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2446,神奈川県,ウエルシア薬局横浜長者町店,神奈川県横浜市中区長者町３－８－１,0452265504,,1,,https://store.welcia.co.jp/welcia/spot/detail?code=5115D,月-金:9:00-20:00､土:9:00-17:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2447,東京都,ウエルシア薬局久が原駅前店,東京都大田区東嶺町３０番１２号久が原ビル１階,0357321252,2,1,,https://store.welcia.co.jp/welcia/spot/detail?code=5168D,月-金:9:00-19:00､土:9:00-14:30,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2448,大阪府,こはま駅前薬局,大阪府大阪市住之江区粉浜２－１－３６エレガント粉浜１Ｆ,0666725500,,1,,https://heartlife-ph.jp/store/pharmacy_09/,月-金:9:00-18:00､土:9:00-13:00,有,09079698200,衝立；他者のいない時間対応,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2449,宮城県,リフレ薬局柏木店,宮城県仙台市青葉区柏木２丁目６－３,0227271371,1,,,,月火木金土:9:30-18:00､水:9:30-20:00,有,09066832445,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2450,広島県,ノムラ薬局牛田旭店,広島県広島市東区牛田旭１丁目１３ー１２ー１０１,0825117833,3,,,,月-水･金9:00-18:00木･土9:00-13:00,有,0825117833,他者のいない時間対応,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2452,大阪府,さくら薬局堺大鳥大社前店,大阪府堺市西区鳳中町２丁３１グリーンオオトリ,0722673310,1,,,https://www.kraft-net.co.jp/sakura/store/3962/,月･火･金:9時-19時､水･木:9時-17時､土:9時-13時,有,0722673310,個室,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2453,三重県,ウエルシア薬局四日市蒔田店,三重県四日市市蒔田２丁目１番２号,0593617153,1,2,,https://www.welcia-yakkyoku.co.jp/,月-金:10:00-14:00､15:00-19:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2454,滋賀県,ウエルシア薬局滋賀草津町店,滋賀県草津市草津町１８９９,0775610133,2,3,,https://www.welcia-yakkyoku.co.jp,月-水･金:9:00-19:30木:9:00-14:00､15:00-19:30土:9:00-14:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2455,長野県,アイン薬局小諸東店,長野県小諸市御幸町２丁目２－２６,0267261141,,1,,store.ainj.co.jp/detail/1100682/,月-金9:00-19:00土9:00-18:00,有,0267261141,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2456,大阪府,さくら薬局大阪野中北店,大阪府大阪市淀川区野中北２丁目６－１３,0663999888,1,,,https://www.kraft-net.co.jp/sakura/store/3482/,月-金:9:00-18:00､土:9:00-11:00,有,0663999888,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2457,兵庫県,ウエルシア薬局神戸兵庫南店,兵庫件神戸市兵庫区南逆瀬川町１－１,0786860525,,1,,,月-水､金:9:00-19:00木:9:00-14:0015:00-19:00土:9:00-13:00,有,0786860525,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2458,秋田県,加賀千代薬局,秋田県秋田市川尻上野町１ー７３,0188621050,3,,,kagaya-grp.co.jp,月火木金:8:45-18:30､水:8:45-18:00､土:8:45-14:00,有,09053530324,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2459,長野県,ほんじょう薬局,長野県松本市本庄２ー２ー３ヤマサホール１階,0263392555,6,1,,https://jigyokyo.jp/,月-金:9:00-17:50､土:9:00-16:00,有,0263392555,個室,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2460,栃木県,ウエルシア薬局宇都宮簗瀬2号店,栃木県宇都宮市簗瀬町２５６１－１,0286104602,,1,,https://store.welcia.co.jp/welcia/spot/detail?code=1242D,"月-金:9:00-13:00,14:00-17:30土日祝日閉局",,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2461,栃木県,ウエルシア薬局宇都宮双葉店,栃木県宇都宮市双葉３丁目１５番２号,0286842512,3,1,,https://www.welcia-yakkyoku.co.jp/,月-金:9:00-19:00､土:9:00-17:00,有,08047892240,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2462,静岡県,ウエルシア薬局河津店,静岡県賀茂郡河津町浜９４ー２,0558342888,,2,,https://www.welcia-yakkyoku.co.jp/,月-木:9:00-19:00､金:9:00-13:0014:00-19:00､土:9:00-13:0014:00-17:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2463,広島県,かえで薬局,広島県広島市安佐南区八木四丁目６－７,0828733036,1,,,https://hongou.info/,月､火､水､金9:00-18:30木､土9:00-13:00,有,08089858079,個室,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2464,大阪府,ウエルシア薬局松原天美東店,大阪府松原市天美東２ー１３６ー１８,0723375037,2,1,,https://store.welcia.co.jp/welcia/spot/detail?code=6704D,月-日:9:00-19:00,,,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2465,東京都,さくら薬局武蔵野中町店,東京都武蔵野市中町３－３－２ベルジュール武蔵野１０３,0422531093,1,,,https://www.kraft-net.co.jp/sakura/store/4247/,月･火･水･金曜日;9:00-18:30､木曜日;9:00-17:00､土曜日;9:00-13:30,有,0422351039,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2466,栃木県,ウエルシア薬局宇都宮屋板町店,栃木県宇都宮市屋板町５７８－６４７,0286804617,,1,,https://store.welcia.co.jp/welcia/spot/detail?code=1411D,月-金:10:00-13:30､14:30-18:00,有,0286123903,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2467,静岡県,ウエルシア薬局富士中丸店,静岡県富士市中丸７１７,0545656627,,1,,https://www.welcia-yakkyoku.co.jp/,月-金:9:00-19:00､土:9:00-13:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2468,静岡県,ファーマライズ薬局浜松中央店,静岡県浜松市中央区中央一丁目５番２６号,0534501101,2,,,,月-金:8:30-17:30､土:8:30-12:30,有,0534501101,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2469,大阪府,かりん薬局,大阪府交野市森南１丁目９－５ラ・コンコルド１０２,0728955900,1,,,,月火木金:9:00-18:30､水:9:00-17:00､土:9:00-13:00,有,0728955900,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2470,大阪府,ウエルシア薬局堺鳳中町店,大阪府堺市西区鳳中町７丁３ー１,0722650752,3,2,,,月-金:9:00-19:30､土:9:00-18:00､日祝:9:00-14:00,有,08048770146,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2471,長野県,コウズケヤ薬局豊里,長野県上田市蒼久保５５５－１,0268364155,,1,,https://www.kozukeya.co.jp,月-金:9:00-19:00､土:9:00-18:00,有,0268364155,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2472,大阪府,土佐薬局,大阪府寝屋川市緑町１９－１土佐ビル１階,0728340404,,1,,https://tosa-pharmacy.com/,月火木金:9:00-19:30､水:9:00-18:00､土:9:00-13:00,,,他者のいない時間対応,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2473,愛知県,ウエルシア薬局名古屋上社駅店,愛知県名古屋市名東区上社１ー８０２上社ターミナルビル１階,0527268063,2,3,,https://www.welcia-yakkyoku.co.jp/,月-金:9:00-21:00､土:9:00-17:00,有,0527268063,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2474,愛知県,そよかぜ薬局天白店,愛知県名古屋市天白区高島２－１８０８,0528003308,,1,,,月火木金9:00-19:30､水9:00-17:30､土9:00-13:00,有,0528003308,個室；衝立；他者のいない時間対応,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2475,沖縄県,はと薬局,沖縄県石垣市３０１－１サンエー石垣シテイ内,0980838984,,1,,,月-土:9:00-20:00,,,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2476,岡山県,サンヨー薬局・和気店,岡山県和気郡和気町和気６６９,0869930943,1,,,http://sanyo3417.co.jp,月-土:9:00-18:00,有,09022982297,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2477,福島県,ファーマライズ薬局南福島店,福島県福島市永井川字壇ノ腰６ー１エトワール南福島１０３号,0245398989,2,,,https://www.pharmarise.com/company/store/store.php?store_id=147,月･火･木･金:9:00-18:00､水:9:00-17:00､土:9:00-13:00,有,0245398989,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2478,大阪府,ウエルシア薬局東淀川東淡路店,大阪府大阪市東淀川区東淡路１丁目７番１７号,0661600779,3,1,,,月-金:9:30-20:00､土:9:30-18:00､祝:10:00-14:00･15:00-18:00,有,08071634041,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2479,東京都,しんわ薬局荻窪店,東京都杉並区南荻窪３－２５－１,0353709877,1,,,,月-金9:00-18:00土9:00-12:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2480,静岡県,ウエルシア薬局静岡若松町店,静岡県静岡市葵区若松町１２ー１,0542753188,1,1,1,https://www.welcia-yakkyoku.co.jp/,"月火木金:8:30-13:30,14:30-18:00水土:8:30-13:00",,,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2481,大阪府,なの花薬局豊中えびす店,大阪府豊中市服部元町１－１－８,0661526175,1,,,,月､水､金:9:00-19:00､火､木:9:00-17:00､土:9:00-13:00,,,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2482,群馬県,ウエルシア薬局太田富沢店,群馬県太田市富沢町２７４,0276406322,,1,,https://www.welcia-yakkyoku.co.jp/,月-金:10:0-14:00､15:00-18:30,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2483,三重県,らいおん調剤薬局,三重県四日市市松本３丁目１０－２８,0593501600,1,,,,月･火･水･木:9:00-19:00土:9:00-17:00,有,0593501600,個室,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2484,大阪府,ハザマ薬局門真店,大阪府門真市新橋町１６ー１門真ロイヤル１０３,0669075541,1,1,,https://pharmedico.com/pharmacys/store/kadoma/,月火水金:9:00-20:00､木:9:00-18:00､土:9:00-13:00,有,0669075541,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2485,神奈川県,レイディアントシティ薬局,神奈川県横浜市金沢区大川７－６－１２７,0457917370,1,,,,月火金9:00-18:30水木9:00-18:00土9:00-13:00,,,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2486,静岡県,アイン薬局富士宮大岩店,静岡県富士宮市大岩２７７ー８,0544251100,1,1,,,月･火･木･金:9:00-18:00､水:9:00-17:00､土:9:00-12:30,有,0544251100,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2487,石川県,ウエルシア薬局小松吉竹店,石川県小松市吉竹町４１－１,0761210185,1,,,,月-金:9:00-19:00土:9:00-13:00,,,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2488,東京都,アイン薬局武蔵村山店,東京都武蔵村山市榎２－５０－７,0428436421,,1,,https://store.ainj.co.jp/detail/1100413/,月-土:9:00-18:30,有,0428436421,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2489,高知県,よどや薬局高知南万々店,高知県高知市南万ー８７ー１,0888027752,3,2,,https://www.welcia-yakkyoku.co.jp/,月～金：9:00～13:30 14:30～19:00  土：9:00～13:00,,,衝立,,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2490,東京都,入江薬局花畑店,東京都足立区南花畑３－２０－２２,0338859941,,1,,https://mokusei-ph.jp/,月-金:9:30-18:00､土:9:00-13:00,有,0338859941,個室,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2491,大阪府,岡本薬局山直店,大阪府岸和田市田治米町４５７－１,0724485600,,1,,,月火木金:9:00-19:00､水9:00-17:00､土9:00-12:00,,,他者のいない時間対応,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2492,大阪府,さくら薬局,大阪府高槻市氷室町１－２５－１３ファミール５号館１０５,0726940096,,1,,,月-金9:00-19:30水のみ9:00-18:30土9:00-14:00,有,09091676838,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2493,大阪府,ヒマワリ薬局,大阪府堺市北区蔵前町３丁５－４６,0722405885,1,,,https://kpg.co.jp/,月火木:9:00-17:00､水金:9:00-19:30､土:9:00-13:00,,,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2494,香川県,みらいの薬局,香川県高松市仏生山町甲２９３－７,0878145004,1,,,https://mspharmacy.jp/shop/mirai/,月-金:8:30-18:00､土:9:00-11:00,,,個室；衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2495,大阪府,サン薬局近鉄今里店,大阪府大阪市生野区新今里４丁目３－３,0643065131,,1,,https://www.stone-field.co.jp/shops/1280/,月､火､木､金:9:00-19:30､水:9:00-17:00､土:9:00-12:30,有,0643065131,他者のいない時間対応,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
2496,香川県,ホワイト薬局,香川県さぬき市志度８６９ー４,0878142772,2,1,,https://www.kuma-ph.com,月･火･水･金:9:00-18:00､木:9:00-17:00､土:9:00-13:00,有,08063939903,衝立,要,,,,,,,2026-01-31,https://www.mhlw.go.jp/stf/kinnkyuuhininnyaku_00005.html,https://www.mhlw.go.jp/content/11120000/001647982.xlsx
